id,text,author_id,public_metrics,created_at,in_reply_to_user_id,conversation_id,reply_settings,source,referenced_tweets,context_annotations,entities,user,user_name,city,state,county,country,cty_st,year,keywords_label,Ground Truth
4.81952E+17,#Lyme_Disease Cure So Effective It Works In Just  72 Hours! #wellness #health http://t.co/6wwZnLU6c5,1099709282,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-26T00:08:23.000Z,,4.81952E+17,everyone,TweetDeck,,,"{'urls': [{'start': 78, 'end': 100, 'url': 'http://t.co/6wwZnLU6c5', 'expanded_url': 'http://bit.ly/17SfJ4y', 'display_url': 'bit.ly/17SfJ4y'}], 'hashtags': [{'start': 0, 'end': 13, 'tag': 'Lyme_Disease'}, {'start': 60, 'end': 69, 'tag': 'wellness'}, {'start': 70, 'end': 77, 'tag': 'health'}]}","{'created_at': '2013-01-18T01:23:44.000Z', 'public_metrics': {'followers_count': 7013, 'following_count': 2832, 'tweet_count': 14101, 'listed_count': 12}, 'description': ""I'm a cancer survivor. The true information on cancer cures. I am proof that the alternative approach works."", 'name': 'Cure Cancer Now', 'username': 'NowCureCancer', 'location': 'Central Texas'}",NowCureCancer,Pollok,Texas,Angelina County,United States,"Angelina County,Texas",2014,1,
8052412230,Fisher: Learning about Lyme disease the hard way http://bit.ly/7vibdG @perryfields,57935047,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-01-22T02:23:26.000Z,,8052412230,everyone,twitterfeed,,,"{'mentions': [{'start': 70, 'end': 82, 'username': 'perryfields', 'id': '2445706991'}], 'annotations': [{'start': 0, 'end': 5, 'probability': 0.9241, 'type': 'Person', 'normalized_text': 'Fisher'}]}","{'public_metrics': {'followers_count': 1323, 'following_count': 26, 'tweet_count': 6900, 'listed_count': 28}, 'created_at': '2009-07-18T13:44:52.000Z', 'description': 'Athlete, Author, Post Lyme Disease Thriver!', 'name': 'LymeRecover', 'username': 'LymeRecover', 'location': 'Colorado Springs'}",LymeRecover,Colorado Springs,Colorado,El Paso County,United States,"El Paso County,Colorado",2010,1,
1.27193E+18,"""I know how difficult this is for you. Thank you for staying. Thank you for sharing your life with me and loving me so hard through it all."" https://t.co/B0BDbOtly1",3172899993,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 9, 'quote_count': 1}",2020-06-13T22:30:05.000Z,,1.27193E+18,everyone,Hootsuite Inc.,,,"{'urls': [{'start': 141, 'end': 164, 'url': 'https://t.co/B0BDbOtly1', 'expanded_url': 'https://lymediseaseuk.com/2018/10/10/a-letter-to-my-love-who-has-cared-for-me-through-lyme-disease/?fbclid=IwAR3SSNfD1WvEzOpOntTAp5J34lJ8bl3hoQ8mlruqGT7xCZPm2H9VWSkbygA', 'display_url': 'lymediseaseuk.com/2018/10/10/a-l…'}]}","{'public_metrics': {'followers_count': 6568, 'following_count': 1355, 'tweet_count': 7359, 'listed_count': 89}, 'description': 'Nonprofit dedicated to conquering Lyme & tick-borne disease through research, education, awareness & patient services. #FightLyme with #GlobalLymeAlliance.', 'username': 'LymeAlliance', 'created_at': '2015-04-16T14:32:35.000Z', 'location': 'Stamford, CT', 'name': 'Global Lyme Alliance'}",LymeAlliance,Stamford,Connecticut,Fairfield County,United States,"Fairfield County,Connecticut",2020,0,
6.11608E+17,New to our Wine List Shoreline from Lyme Bay! http://t.co/KqfIjfpWwW,27044225,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-06-18T18:56:43.000Z,,6.11608E+17,everyone,Facebook,,,"{'annotations': [{'start': 36, 'end': 43, 'probability': 0.9511, 'type': 'Place', 'normalized_text': 'Lyme Bay'}], 'urls': [{'start': 46, 'end': 68, 'url': 'http://t.co/KqfIjfpWwW', 'expanded_url': 'http://fb.me/6CF6sVbk7', 'display_url': 'fb.me/6CF6sVbk7'}]}","{'name': 'Lumiere Restaurant', 'location': 'Cheltenham', 'description': 'Modern British fine dining restaurant run by Jon & Helen Howe. Michelin Green Star Initiative 2021, Hardens Top 20 2021 & AA Restaurant of the Year 2017', 'username': 'LumiereChelt', 'public_metrics': {'followers_count': 5311, 'following_count': 2552, 'tweet_count': 7491, 'listed_count': 110}, 'created_at': '2009-03-27T16:53:22.000Z'}",LumiereChelt,Cheltenham,Maryland,Prince George's County,United States,"Prince George's County,Maryland",2015,0,
1.09735E+17,@Lyme_Warrior Have a wonderful weekend Jo-Ann! It was nice bumping into you today! Take care my Twitter friend!,18213546,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-09-02T21:12:24.000Z,34940533,1.09669E+17,everyone,Twitter Web Client,"[{'type': 'replied_to', 'id': '109669327686483968'}]",,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Lyme_Warrior', 'id': '34940533'}], 'annotations': [{'start': 39, 'end': 44, 'probability': 0.5033, 'type': 'Person', 'normalized_text': 'Jo-Ann'}, {'start': 96, 'end': 102, 'probability': 0.7863, 'type': 'Product', 'normalized_text': 'Twitter'}]}","{'description': 'When most people are asked about their #1 in life, the vast majority say family, yet far too many drop the ball when it comes to makin’ time for & votin’ for #1', 'created_at': '2008-12-18T12:00:47.000Z', 'name': 'John Zajaros - Professor Z', 'username': 'JohnZajaros', 'location': 'Cleveland, Ohio', 'public_metrics': {'followers_count': 31745, 'following_count': 34495, 'tweet_count': 80573, 'listed_count': 396}}",JohnZajaros,Cleveland,Ohio,Cuyahoga County,United States,"Cuyahoga County,Ohio",2011,0,
6.89138E+16,LymeJournal: Lyme and Ticks in Britain #Europe #UK http://www.lymediseaseaction.org.uk/ticks.htmweb http://tinyurl.com/3f8rnpy,59955964,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-05-13T05:41:36.000Z,,6.89138E+16,everyone,twitterfeed,,,"{'hashtags': [{'start': 39, 'end': 46, 'tag': 'Europe'}, {'start': 47, 'end': 50, 'tag': 'UK'}], 'annotations': [{'start': 31, 'end': 37, 'probability': 0.9866, 'type': 'Place', 'normalized_text': 'Britain'}]}","{'created_at': '2009-07-25T02:30:25.000Z', 'location': 'Spokane, WA', 'public_metrics': {'followers_count': 2707, 'following_count': 2312, 'tweet_count': 113750, 'listed_count': 245}, 'username': 'BiteOfAMosquito', 'description': 'Eastern Washington University Disease Ecology Lab. This site is intended to be a one-stop source of curated news and information on vectors and their pathogens.', 'name': 'Bite of A Mosquito'}",BiteOfAMosquito,Spokane,Washington,Spokane County,United States,"Spokane County,Washington",2011,1,
1.84831E+17,Gotta get my old confidence back. Screw you Lyme for bringing me so far down. I can be who I used to..just gotta try.,83216021,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-28T02:33:56.000Z,,1.84831E+17,everyone,Twitter Web Client,,,,"{'description': 'We are all born mad. Some remain so.', 'created_at': '2009-10-17T20:44:53.000Z', 'name': 'Angie Marie', 'username': 'angiegurlx', 'location': 'Chicago, IL', 'public_metrics': {'followers_count': 95, 'following_count': 108, 'tweet_count': 1215, 'listed_count': 0}}",angiegurlx,Chicago,Illinois,Cook County,United States,"Cook County,Illinois",2012,0,
1.99354E+17,"PLEASE RT (http://t.co/PY1vRBDY ) - Lyme Light Thursdays ""Open Mic"" &lt;-- RSVP LIST",29824590,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-05-07T04:23:02.000Z,,1.99354E+17,everyone,CalTweet,,,"{'annotations': [{'start': 36, 'end': 55, 'probability': 0.4406, 'type': 'Other', 'normalized_text': 'Lyme Light Thursdays'}], 'urls': [{'start': 11, 'end': 31, 'url': 'http://t.co/PY1vRBDY', 'expanded_url': 'http://caltweet.com/1sbp', 'display_url': 'caltweet.com/1sbp'}]}","{'public_metrics': {'followers_count': 1129, 'following_count': 1212, 'tweet_count': 23791, 'listed_count': 23}, 'created_at': '2009-04-08T21:22:38.000Z', 'name': 'TEAM GREEN LIGHT NOW', 'description': 'CEO of TEAM GREEN LIGHT NOW Facebook: Misty Edwards, Misty Int, Team Green Light Now', 'username': 'Misty7Love', 'location': 'Lauderhill, FL'}",Misty7Love,Lauderhill,Florida,Broward County,United States,"Broward County,Florida",2012,0,
7.40627E+17,Kris Kristofferson's Lyme Disease was misdiagnosed as Alzheimer's. https://t.co/ynCgOPWtml  #dementia #aging,2841506735,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-06-08T19:30:33.000Z,,7.40627E+17,everyone,Hootsuite,,,"{'annotations': [{'start': 0, 'end': 17, 'probability': 0.987, 'type': 'Person', 'normalized_text': 'Kris Kristofferson'}], 'hashtags': [{'start': 92, 'end': 101, 'tag': 'dementia'}, {'start': 102, 'end': 108, 'tag': 'aging'}], 'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/ynCgOPWtml', 'expanded_url': 'http://ow.ly/E27s3013bjl', 'display_url': 'ow.ly/E27s3013bjl'}]}","{'public_metrics': {'followers_count': 37, 'following_count': 61, 'tweet_count': 852, 'listed_count': 8}, 'created_at': '2014-10-22T20:30:51.000Z', 'name': 'Right at Home Marin', 'description': 'We are a locally owned homecare agency serving Marin & San Francisco. We help seniors & disabled adults live safely & independently. LIC. #214700022', 'username': 'HomeCareMarin', 'location': 'San Rafael, CA'}",HomeCareMarin,San Rafael,California,Marin County,United States,"Marin County,California",2016,1,
2.15251E+17,Worst Summer Yet for Lyme Disease -Spray &amp; Stay Safe/Test &amp; Treat if Infected with Lyme. http://t.co/vxRVRuD,242339664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-06-20T01:13:37.000Z,,2.15251E+17,everyone,Twitter for Websites,,,"{'urls': [{'start': 97, 'end': 116, 'url': 'http://t.co/vxRVRuD', 'expanded_url': 'http://www.medpagetoday.com/article.cfm?tbid=33337#.T-EjAQMz8Mg.twitter', 'display_url': 'medpagetoday.com/article.cfm?tb…'}]}","{'public_metrics': {'followers_count': 313, 'following_count': 491, 'tweet_count': 933, 'listed_count': 14}, 'location': 'Ann Arbor, MI', 'created_at': '2011-01-24T15:13:17.000Z', 'description': 'Research & Communications, Projects/Programs to Improve Health, Cancer Care Quality,  Outcomes & Survivorship; Cancer survivor, Mom of 3 Incredibles & dog @UM', 'name': 'Joan Gilbert Gargaro', 'username': 'Joan_GG'}",Joan_GG,Ann Arbor,Michigan,Washtenaw County,United States,"Washtenaw County,Michigan",2012,1,
7.62703E+17,Amazing dinner @HIXRestaurants Lyme Regis last night with the @CheltenhamGrape gang. #grapeescapebythesea https://t.co/kg1LfWyF3L,546773719,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2016-08-08T17:33:44.000Z,,7.62703E+17,everyone,Twitter for iPhone,,,"{'mentions': [{'start': 62, 'end': 78, 'username': 'CheltenhamGrape', 'id': '2985987615'}], 'annotations': [{'start': 31, 'end': 40, 'probability': 0.2663, 'type': 'Person', 'normalized_text': 'Lyme Regis'}], 'hashtags': [{'start': 85, 'end': 105, 'tag': 'grapeescapebythesea'}], 'urls': [{'start': 106, 'end': 129, 'url': 'https://t.co/kg1LfWyF3L', 'expanded_url': 'https://twitter.com/luciennesimpson/status/762703353595981824/photo/1', 'display_url': 'pic.twitter.com/kg1LfWyF3L'}, {'start': 106, 'end': 129, 'url': 'https://t.co/kg1LfWyF3L', 'expanded_url': 'https://twitter.com/luciennesimpson/status/762703353595981824/photo/1', 'display_url': 'pic.twitter.com/kg1LfWyF3L'}, {'start': 106, 'end': 129, 'url': 'https://t.co/kg1LfWyF3L', 'expanded_url': 'https://twitter.com/luciennesimpson/status/762703353595981824/photo/1', 'display_url': 'pic.twitter.com/kg1LfWyF3L'}, {'start': 106, 'end': 129, 'url': 'https://t.co/kg1LfWyF3L', 'expanded_url': 'https://twitter.com/luciennesimpson/status/762703353595981824/photo/1', 'display_url': 'pic.twitter.com/kg1LfWyF3L'}]}","{'location': 'Cheltenham', 'name': 'Lucienne Thompson', 'username': 'luciennesimpson', 'public_metrics': {'followers_count': 1541, 'following_count': 789, 'tweet_count': 11049, 'listed_count': 27}, 'description': 'Usually found eating or drinking... Preferably both.', 'created_at': '2012-04-06T12:34:29.000Z'}",luciennesimpson,Cheltenham,Maryland,Prince George's County,United States,"Prince George's County,Maryland",2016,0,
7.99742E+17,"🚨LYME LIGHT HIP HOP &amp; R&amp;B SHOWCASE ""GET PAID ROYALTIES FOR THIS PERFORMANCE"" BMI LICENSED PROMOTER  MISTY INTERN... https://t.co/Ow3cXHdWLl",29824590,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-18T22:31:56.000Z,,7.99742E+17,everyone,Gremlin Social,,,"{'urls': [{'start': 124, 'end': 147, 'url': 'https://t.co/Ow3cXHdWLl', 'expanded_url': 'http://brev.is/32NC', 'display_url': 'brev.is/32NC'}]}","{'location': 'Lauderhill, FL', 'name': 'TEAM GREEN LIGHT NOW', 'username': 'Misty7Love', 'public_metrics': {'followers_count': 1129, 'following_count': 1212, 'tweet_count': 23791, 'listed_count': 23}, 'description': 'CEO of TEAM GREEN LIGHT NOW Facebook: Misty Edwards, Misty Int, Team Green Light Now', 'created_at': '2009-04-08T21:22:38.000Z'}",Misty7Love,Lauderhill,Florida,Broward County,United States,"Broward County,Florida",2016,0,
8.89514E+17,"Fleas, ticks, and mosquitoes can lead to intestinal parasites, Lyme disease, heartworms and more! Protect your... https://t.co/mfiuGE4WmL",1658508014,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-07-24T15:55:05.000Z,,8.89514E+17,everyone,Facebook,,,"{'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/mfiuGE4WmL', 'expanded_url': 'http://fb.me/1ZE2xw2mm', 'display_url': 'fb.me/1ZE2xw2mm'}]}","{'created_at': '2013-08-09T19:55:05.000Z', 'public_metrics': {'followers_count': 69, 'following_count': 10, 'tweet_count': 1358, 'listed_count': 0}, 'username': 'DCAH_Littleton', 'description': 'Top-quality, full service animal hospital. Luxury boarding. AAHA accredited. Highest level of personal service + finest available pet care. Dogs & cats.', 'name': 'Deer Creek AH', 'location': 'Littleton, CO'}",DCAH_Littleton,Littleton,Colorado,Arapahoe County,United States,"Arapahoe County,Colorado",2017,1,
7.29266E+17,The Struggle Against Lyme - Regal Tribune: Regal TribuneThe Struggle Against LymeRegal TribuneThere is a week... https://t.co/7H5tQ1ZHTI,2315910703,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-05-08T11:04:50.000Z,,7.29266E+17,everyone,twitterfeed,,,"{'urls': [{'start': 113, 'end': 136, 'url': 'https://t.co/7H5tQ1ZHTI', 'expanded_url': 'http://sgoti.ws/1Zt24xa', 'display_url': 'sgoti.ws/1Zt24xa'}], 'annotations': [{'start': 28, 'end': 40, 'probability': 0.4383, 'type': 'Organization', 'normalized_text': 'Regal Tribune'}, {'start': 77, 'end': 98, 'probability': 0.3932, 'type': 'Person', 'normalized_text': 'LymeRegal TribuneThere'}]}","{'public_metrics': {'followers_count': 279, 'following_count': 33, 'tweet_count': 24333, 'listed_count': 19}, 'created_at': '2014-01-28T18:30:04.000Z', 'description': 'Silver Valley Doctor focuses on the major causes of premature death: obesity, a sedentary lifestyle, and smoking. http://t.co/AsbudvUhI3', 'name': 'Silver Valley Doctor', 'location': 'Las Vegas', 'username': 'silvervalleydoc'}",silvervalleydoc,Las Vegas,Nevada,Clark County,United States,"Clark County,Nevada",2016,0,
4.26544E+17,@AlisynGayle @bellawithlyme @angbetcra35 @fightlyme @lyme_girl @seasicksheep @berylmom @ladyoflyme @AlisynGayle I'm slow was this me?if.so.Y,19108753,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2014-01-24T02:35:21.000Z,90733366,4.24965E+17,everyone,Twitter for iPad,"[{'type': 'replied_to', 'id': '425045582131265536'}]",,"{'mentions': [{'start': 0, 'end': 12, 'username': 'AlisynGayle', 'id': '90733366'}, {'start': 13, 'end': 27, 'username': 'BellaWithLyme', 'id': '2196753571'}, {'start': 28, 'end': 40, 'username': 'angbetcra35', 'id': '37043371'}, {'start': 41, 'end': 51, 'username': 'FightLyme', 'id': '1092138390'}, {'start': 63, 'end': 76, 'username': 'seasicksheep', 'id': '801657984'}, {'start': 77, 'end': 86, 'username': 'berylmom', 'id': '27454887'}, {'start': 87, 'end': 98, 'username': 'LadyofLyme', 'id': '984150824'}, {'start': 99, 'end': 111, 'username': 'AlisynGayle', 'id': '90733366'}]}","{'username': 'derdriuhereau', 'location': 'Sammamish, WA', 'description': 'Have an awesome Husband & Family/Friends. I love & am loved! battle #Lyme #Bart #Babs #Mold squeezing every moment of joy i can of ea day i have!', 'public_metrics': {'followers_count': 621, 'following_count': 1290, 'tweet_count': 3753, 'listed_count': 19}, 'created_at': '2009-01-17T12:29:55.000Z', 'name': 'Derdriu Hereau'}",derdriuhereau,Sammamish,Washington,King County,United States,"King County,Washington",2014,0,
1.21183E+18,"Opossums Kill Ticks, Help Stop the Spread of Lyme Disease https://t.co/Vd2hSvJwui",65390172,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2019-12-31T01:55:02.000Z,,1.21183E+18,everyone,Facebook,,,"{'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/Vd2hSvJwui', 'expanded_url': 'https://expand-your-consciousness.com/opossums-kill-ticks-help-stop-spread-lyme-disease/?utm_source=HHL', 'display_url': 'expand-your-consciousness.com/opossums-kill-…'}]}","{'username': 'EaglesPoetDiva', 'name': 'Norma Jean Davis', 'public_metrics': {'followers_count': 77, 'following_count': 223, 'tweet_count': 20131, 'listed_count': 1}, 'description': 'Poetry Writer/Author', 'created_at': '2009-08-13T15:36:30.000Z', 'location': 'Philadelphia PA'}",EaglesPoetDiva,Philadelphia,Pennsylvania,Philadelphia County,United States,"Philadelphia County,Pennsylvania",2019,1,
1.18026E+17,"Lyme Update -  Dear Rife Users, I just attended the Lyme conference in San Francisco. The reality... http://t.co/XXf3MvJg",117210744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-09-25T18:16:44.000Z,,1.18026E+17,everyone,Tweet Old Post,,,"{'urls': [{'start': 101, 'end': 121, 'url': 'http://t.co/XXf3MvJg', 'expanded_url': 'http://rifemachineblog.net/?p=72', 'display_url': 'rifemachineblog.net/?p=72'}], 'annotations': [{'start': 71, 'end': 83, 'probability': 0.9776, 'type': 'Place', 'normalized_text': 'San Francisco'}]}","{'username': 'Hymbas', 'description': 'Hymbas.com provides Optimum Ion Foot Spa Detox info, reviews & business opportunities, a line of products that promote optimum health, vitality and longevity.', 'location': 'Manhattan Beach, Ca', 'public_metrics': {'followers_count': 95, 'following_count': 1, 'tweet_count': 9788, 'listed_count': 0}, 'name': 'Hymbas', 'created_at': '2010-02-24T22:13:37.000Z'}",Hymbas,Manhattan Beach,California,Los Angeles County,United States,"Los Angeles County,California",2011,0,
