id,text,author_id,public_metrics,created_at,in_reply_to_user_id,conversation_id,reply_settings,source,referenced_tweets,context_annotations,entities,user,user_name,city,state,county,country,cty_st,year,label,keywords_label
7876499205,"@b_lyme_ied    Burst of energy? I found the same, lately--creativity is so powerful, the most basic drive of all. Glad to hear it. Revel.",19893071,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-01-17T20:59:48.000Z,33252030,7876453277,everyone,Twitter Web Client,"[{'type': 'replied_to', 'id': '7876453277'}]",,,"{'created_at': '2009-02-02T04:28:59.000Z', 'location': 'Washington, DC', 'public_metrics': {'followers_count': 3147, 'following_count': 2372, 'tweet_count': 322206, 'listed_count': 450}, 'username': 'zebrafinch', 'description': 'grieving deaths of some of my dearest; empty & 💔; mostly offline for now, not replying | a duty to birds | she/her | 🌊 get to work', 'name': 'z'}",zebrafinch,Washington,District of Columbia,District of Columbia,United States,"District of Columbia,District of Columbia",2010,0,0
9.07E+17,Alot of people that follow me who have #lyme as well dont follow me anymore. Must be because i say Fuck sometimes. Well fuck you too!!,912758252,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 10, 'quote_count': 0}",2017-09-12T02:40:08.000Z,,9.07E+17,everyone,Twitter for iPhone,,,"{'hashtags': [{'start': 39, 'end': 44, 'tag': 'lyme'}]}","{'name': 'Foreezyo', 'public_metrics': {'followers_count': 1195, 'following_count': 741, 'tweet_count': 34507, 'listed_count': 26}, 'description': 'A tick stole my brain, but I still have my soul.. #Masshole #ICP #Lyme', 'created_at': '2012-10-29T16:20:07.000Z', 'username': 'Foreezyo', 'location': 'San Diego, CA'}",Foreezyo,San Diego,California,San Diego County,United States,"San Diego County,California",2017,1,0
8.02E+17,"🚨LYME LIGHT HIP HOP &amp; R&amp;B SHOWCASE ""GET PAID ROYALTIES FOR THIS PERFORMANCE"" BMI LICENSED PROMOTER  MISTY INTERN... https://t.co/7Oyc71Frl5",29824590,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-26T00:32:08.000Z,,8.02E+17,everyone,Gremlin Social,,,"{'urls': [{'start': 124, 'end': 147, 'url': 'https://t.co/7Oyc71Frl5', 'expanded_url': 'http://brev.is/62NC', 'display_url': 'brev.is/62NC'}]}","{'public_metrics': {'followers_count': 1129, 'following_count': 1212, 'tweet_count': 23791, 'listed_count': 23}, 'username': 'Misty7Love', 'name': 'TEAM GREEN LIGHT NOW', 'created_at': '2009-04-08T21:22:38.000Z', 'description': 'CEO of TEAM GREEN LIGHT NOW Facebook: Misty Edwards, Misty Int, Team Green Light Now', 'location': 'Lauderhill, FL'}",Misty7Love,Lauderhill,Florida,Broward County,United States,"Broward County,Florida",2016,0,0
6.10E+17,"Another Shield match today, this time at home to Ashton under. Lyme",35427465,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-06-15T09:26:30.000Z,,6.10E+17,everyone,Twitter Web Client,,,"{'annotations': [{'start': 49, 'end': 54, 'probability': 0.6165, 'type': 'Person', 'normalized_text': 'Ashton'}]}","{'name': 'louise aspden', 'location': 'salford', 'description': 'main interests are playing golf, music, walking, supporting Blackpool FC  birdwatching, and photography.', 'username': 'louisea_golf', 'public_metrics': {'followers_count': 283, 'following_count': 314, 'tweet_count': 5747, 'listed_count': 4}, 'created_at': '2009-04-26T07:46:10.000Z'}",louisea_golf,Upper Salford Twp,Pennsylvania,Montgomery County,United States,"Montgomery County,Pennsylvania",2015,0,0
4.05E+17,"In bed today, so extremely grateful for my LYMIE buddy who watches over and comforts me! #lymedisease… http://t.co/WHZEqfcAfx",21148076,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-11-24T14:32:50.000Z,,4.05E+17,everyone,Instagram,,,"{'urls': [{'start': 103, 'end': 125, 'url': 'http://t.co/WHZEqfcAfx', 'expanded_url': 'http://instagram.com/p/hGc5TiMhzG/', 'display_url': 'instagram.com/p/hGc5TiMhzG/'}], 'hashtags': [{'start': 89, 'end': 101, 'tag': 'lymedisease'}]}","{'public_metrics': {'followers_count': 238, 'following_count': 626, 'tweet_count': 1169, 'listed_count': 10}, 'username': 'phengo', 'name': 'Sarah Davenport', 'created_at': '2009-02-17T23:51:30.000Z', 'description': 'Fine Art  •  Photography  •  Design       Befriend me on the http://t.co/quBR9HCO', 'location': 'Wilmington, Delaware'}",phengo,Wilmington,Delaware,New Castle County,United States,"New Castle County,Delaware",2013,1,1
1.23E+18,#See #today's #FunctionalMedicine #News! https://t.co/6LL74XsPqF #doaday #doadaybook Thanks to @purecbdhealthuk @crispinokumu @ThePerennialGen #lymedisease #cannabis,7.08E+17,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-02-11T19:38:19.000Z,,1.23E+18,everyone,Paper.li,,,"{'urls': [{'start': 41, 'end': 64, 'url': 'https://t.co/6LL74XsPqF', 'expanded_url': 'https://paper.li/f-1486928056?edition_id=0d435340-4d06-11ea-b347-0cc47a0d164b', 'display_url': 'paper.li/f-1486928056?e…'}], 'hashtags': [{'start': 0, 'end': 4, 'tag': 'See'}, {'start': 5, 'end': 11, 'tag': 'today'}, {'start': 14, 'end': 33, 'tag': 'FunctionalMedicine'}, {'start': 34, 'end': 39, 'tag': 'News'}, {'start': 65, 'end': 72, 'tag': 'doaday'}, {'start': 73, 'end': 84, 'tag': 'doadaybook'}, {'start': 143, 'end': 155, 'tag': 'lymedisease'}, {'start': 156, 'end': 165, 'tag': 'cannabis'}], 'mentions': [{'start': 95, 'end': 111, 'username': 'purecbdhealthuk', 'id': '1154741412187049984'}, {'start': 112, 'end': 125, 'username': 'crispinokumu', 'id': '1976090437'}, {'start': 126, 'end': 142, 'username': 'ThePerennialGen', 'id': '837111553585463296'}]}","{'description': 'Best-selling, award-winning book on how to overcome adversity to have real, enduring success by @BryanFalchuk\nhttps://t.co/1S1hTxEGz8', 'created_at': '2016-03-11T11:03:44.000Z', 'name': 'Do a Day the Book', 'username': 'doadaybook', 'location': 'Boston', 'public_metrics': {'followers_count': 1255, 'following_count': 1024, 'tweet_count': 4431, 'listed_count': 26}}",doadaybook,Boston,Massachusetts,Suffolk County,United States,"Suffolk County,Massachusetts",2020,1,1
1.39E+18,Is It Lyme Disease? https://t.co/a2XvhhmXgu #horsehealth,8695352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 2}",2021-04-24T16:41:00.000Z,,1.39E+18,everyone,TweetDeck,,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '852262932607926273', 'name': 'Pets', 'description': 'Pets'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '852669187348549632', 'name': 'Horses', 'description': 'Horses'}}]","{'hashtags': [{'start': 44, 'end': 56, 'tag': 'horsehealth'}], 'urls': [{'start': 20, 'end': 43, 'url': 'https://t.co/a2XvhhmXgu', 'expanded_url': 'https://thehorse.com/159267/is-it-lyme-disease/', 'display_url': 'thehorse.com/159267/is-it-l…'}]}","{'public_metrics': {'followers_count': 50688, 'following_count': 390, 'tweet_count': 32771, 'listed_count': 496}, 'created_at': '2007-09-05T21:24:08.000Z', 'name': 'The Horse', 'description': 'The Horse is devoted to equine health, care, management, and welfare. We provide education to hands-on horse industry participants.', 'username': 'thehorse', 'location': 'Lexington, Ky'}",thehorse,Lexington,Kentucky,Fayette County,United States,"Fayette County,Kentucky",2021,1,1
6.87E+17,Amazing Results: The Healing Power of #Cannabis Oil On #Lyme Disease  https://t.co/uxfQqRpN20 …  #MME #Cbd https://t.co/h5H0gOiM8L,2675124385,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-01-13T03:40:26.000Z,,6.87E+17,everyone,SocialOomph,,,"{'hashtags': [{'start': 38, 'end': 47, 'tag': 'Cannabis'}, {'start': 55, 'end': 60, 'tag': 'Lyme'}, {'start': 97, 'end': 101, 'tag': 'MME'}, {'start': 102, 'end': 106, 'tag': 'Cbd'}], 'urls': [{'start': 70, 'end': 93, 'url': 'https://t.co/uxfQqRpN20', 'expanded_url': 'http://dld.bz/eguyE', 'display_url': 'dld.bz/eguyE'}, {'start': 107, 'end': 130, 'url': 'https://t.co/h5H0gOiM8L', 'expanded_url': 'https://twitter.com/MME_COLUMBUS/status/687116972560150528/photo/1', 'display_url': 'pic.twitter.com/h5H0gOiM8L'}]}","{'public_metrics': {'followers_count': 3485, 'following_count': 1264, 'tweet_count': 8249, 'listed_count': 56}, 'created_at': '2014-07-23T20:45:12.000Z', 'description': ""Columbus Medical Marijuana Exchange News - Directory - Marketplace - Following confirms you're 21+ years old"", 'name': 'MME', 'username': 'MME_COLUMBUS', 'location': 'Columbus,OH'}",MME_COLUMBUS,Columbus,Ohio,Franklin County,United States,"Franklin County,Ohio",2016,1,1
9.82E+17,"""Using multiple corroborative detection methods, we showed that patients with persistent Lyme disease symptoms may have ongoing spirochetal infection despite antibiotic treatment, similar to findings in non-human primates.... https://t.co/e6LkkpDcnk",2575366033,"{'retweet_count': 24, 'reply_count': 9, 'like_count': 27, 'quote_count': 2}",2018-04-04T23:57:39.000Z,,9.82E+17,everyone,Facebook,,,"{'urls': [{'start': 226, 'end': 249, 'url': 'https://t.co/e6LkkpDcnk', 'expanded_url': 'https://www.preprints.org/manuscript/201803.0062/v1', 'display_url': 'preprints.org/manuscript/201…'}]}","{'description': 'Union Square Medical Associates', 'public_metrics': {'followers_count': 376, 'following_count': 36, 'tweet_count': 524, 'listed_count': 3}, 'created_at': '2014-06-18T19:11:44.000Z', 'username': 'StrickerMD', 'name': 'Raphael Stricker, MD', 'location': 'San Francisco, CA'}",StrickerMD,South San Francisco,California,San Mateo County,United States,"San Mateo County,California",2018,1,1
9.53E+17,#NowPlaying on KWAY-DB Unknown - LYME_PSA60_radio_ALTtag_mix7 LISTEN AT https://t.co/WueCun4CkD,8.00E+17,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2018-01-15T19:04:11.000Z,,9.53E+17,everyone,TwitterCast (by FastCast4u),,,"{'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/WueCun4CkD', 'expanded_url': 'http://www.kwaygospel.com/', 'display_url': 'kwaygospel.com'}], 'hashtags': [{'start': 0, 'end': 11, 'tag': 'NowPlaying'}]}","{'public_metrics': {'followers_count': 785, 'following_count': 313, 'tweet_count': 143862, 'listed_count': 3}, 'description': ""KWAY-DB Internet Radio Station is God's Way! Good Ole Home Town Gospel Music 24/7"", 'username': 'KwayDb', 'created_at': '2016-11-19T23:07:32.000Z', 'name': 'KWAY-DB', 'location': 'Oklahoma City, OK'}",KwayDb,Oklahoma City,Oklahoma,Oklahoma County,United States,"Oklahoma County,Oklahoma",2018,0,0
4.76E+17,The Lowdown on #LymeDisease is Tuesday at the @RidgefieldLib http://t.co/M1naRvYhFd #Ridgefield,166274829,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-06-09T11:42:42.000Z,,4.76E+17,everyone,Twitter for Websites,,,"{'urls': [{'start': 61, 'end': 83, 'url': 'http://t.co/M1naRvYhFd', 'expanded_url': 'http://news.hamlethub.com/ridgefield/publicsafety/43548-the-lowdown-on-lyme-is-next-week-at-the-ridgefield-library', 'display_url': 'news.hamlethub.com/ridgefield/pub…'}], 'mentions': [{'start': 46, 'end': 60, 'username': 'ridgefieldlib', 'id': '108374915'}], 'hashtags': [{'start': 15, 'end': 27, 'tag': 'LymeDisease'}, {'start': 84, 'end': 95, 'tag': 'Ridgefield'}]}","{'created_at': '2010-07-13T19:21:05.000Z', 'location': 'Ridgefield, CT', 'username': 'localterri', 'name': 'Terri Garlick', 'description': 'Mom, Writer, Local Advocate, Digital Lifestyle Expert. Best Local Twitter Nominee, Best of Fairfield County 2013. HH Ridgefield, Editor.', 'public_metrics': {'followers_count': 2205, 'following_count': 1740, 'tweet_count': 20481, 'listed_count': 67}}",localterri,Ridgefield,Connecticut,Fairfield County,United States,"Fairfield County,Connecticut",2014,1,1
9.21E+17,"An English teacher who gives so much to her students, is running out of money to fight Lyme disease https://t.co/VsI89WRtZp",16812477,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-10-18T18:41:43.000Z,,9.21E+17,everyone,Twitter Web Client,,,"{'urls': [{'start': 100, 'end': 123, 'url': 'https://t.co/VsI89WRtZp', 'expanded_url': 'https://www.youcaring.com/kathleenhanna-742860', 'display_url': 'youcaring.com/kathleenhanna-…'}]}","{'username': 'CindyERodriguez', 'location': 'Boston, MA', 'description': '📱#MoJo, educator, humanist. Senior Journalist-in-Residence at @EmersonCollege Prez of @NAHJNewEngland Raised in Harlem. ¡Boricua hasta la muerte! 🇵🇷', 'public_metrics': {'followers_count': 2263, 'following_count': 2019, 'tweet_count': 20052, 'listed_count': 0}, 'created_at': '2008-10-16T19:26:50.000Z', 'name': 'Cindy E. Rodríguez'}",CindyERodriguez,Boston,Massachusetts,Suffolk County,United States,"Suffolk County,Massachusetts",2017,1,1
1.06E+17,@cstironkat - ticks scare me because of lyme disease #VCAtweets,24123563,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-08-24T01:12:21.000Z,101373311,1.06E+17,everyone,TweetGrid.com,"[{'type': 'replied_to', 'id': '106171815134629889'}]",,"{'hashtags': [{'start': 53, 'end': 63, 'tag': 'VCAtweets'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'cstironkat', 'id': '101373311'}]}","{'public_metrics': {'followers_count': 1899, 'following_count': 2600, 'tweet_count': 179989, 'listed_count': 175}, 'username': 'denimorse', 'name': 'Denise Morse', 'created_at': '2009-03-13T04:00:08.000Z', 'location': 'Los Angeles', 'description': 'Me'}",denimorse,Los Angeles,California,Los Angeles County,United States,"Los Angeles County,California",2011,1,1
1.09E+18,@lady_lyme I feel you,9.60E+17,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2019-01-27T11:26:44.000Z,2399265457,5.15E+17,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '515230769568944128'}]",,"{'mentions': [{'start': 0, 'end': 10, 'username': 'lady_lyme', 'id': '2399265457'}]}","{'public_metrics': {'followers_count': 338, 'following_count': 2425, 'tweet_count': 7170, 'listed_count': 0}, 'description': '“Beloved let us love one another.” “Remain in me and I will remain in you.”', 'username': 'Beloved_Deja', 'created_at': '2018-02-05T12:37:44.000Z', 'location': 'Austin, TX', 'name': 'Deja Blue'}",Beloved_Deja,Austin,Texas,Travis County,United States,"Travis County,Texas",2019,0,0
1.69E+17,speaking at Prudential office East Lyme this morning...a lil #radon & water treatment tech talk b4 Valentine's dinners & disappointments ;),357722395,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-02-14T12:54:48.000Z,,1.69E+17,everyone,Twitter Web Client,,,"{'annotations': [{'start': 12, 'end': 21, 'probability': 0.5631, 'type': 'Organization', 'normalized_text': 'Prudential'}, {'start': 30, 'end': 38, 'probability': 0.4105, 'type': 'Place', 'normalized_text': 'East Lyme'}], 'hashtags': [{'start': 61, 'end': 67, 'tag': 'radon'}]}","{'username': 'ctbsradon', 'description': 'CT Basement Systems Radon Inc provides cost effective radon mitigation, well water treatment & conditioning, & well pump systems & repair in CT,NY,& MA', 'public_metrics': {'followers_count': 280, 'following_count': 307, 'tweet_count': 426, 'listed_count': 5}, 'name': 'CT Basement Systems', 'created_at': '2011-08-18T20:16:40.000Z', 'location': 'Stratford, Ct'}",ctbsradon,Stratford,Connecticut,Fairfield County,United States,"Fairfield County,Connecticut",2012,1,1
9.33E+17,"Fabulous ⓂDⓂMysterious_lyMe💋(ID:4169773) is broadcasting, send a gift for support. https://t.co/IPmDwwRW3S https://t.co/oS0aQ2ORMV",28524554,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-11-21T07:43:51.000Z,,9.33E+17,everyone,eagle.live,,,"{'urls': [{'start': 83, 'end': 106, 'url': 'https://t.co/IPmDwwRW3S', 'expanded_url': 'http://share.eaglelive.me/?uid=4169773', 'display_url': 'share.eaglelive.me/?uid=4169773'}, {'start': 107, 'end': 130, 'url': 'https://t.co/oS0aQ2ORMV', 'expanded_url': 'https://twitter.com/darkside3824/status/932877200256364544/photo/1', 'display_url': 'pic.twitter.com/oS0aQ2ORMV'}]}","{'public_metrics': {'followers_count': 537, 'following_count': 1750, 'tweet_count': 25814, 'listed_count': 3}, 'location': 'Chicago,  IL', 'created_at': '2009-04-03T07:46:21.000Z', 'description': 'BROTHER L.WILLIAMS DJ/MASSAGE THERAPIST/ PROMOTER', 'name': 'djdarkside214', 'username': 'darkside3824'}",darkside3824,Chicago,Illinois,Cook County,United States,"Cook County,Illinois",2017,0,0
6.21E+17,"#lyme presence even if there isn't any bullseye. Learn more, learn on Mind-Body-Spirit: Living a Holistic Life http://t.co/CsNCUk9BM1",390747228,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-07-15T15:23:42.000Z,,6.21E+17,everyone,Twitter Web Client,,,"{'hashtags': [{'start': 0, 'end': 5, 'tag': 'lyme'}], 'urls': [{'start': 111, 'end': 133, 'url': 'http://t.co/CsNCUk9BM1', 'expanded_url': 'http://tobtr.com/s/7769987', 'display_url': 'tobtr.com/s/7769987'}]}","{'public_metrics': {'followers_count': 164, 'following_count': 119, 'tweet_count': 7994, 'listed_count': 29}, 'created_at': '2011-10-14T13:54:12.000Z', 'name': 'Yogi Rene', 'description': 'Genesis Tree of Life Yoga & Wellness Center, in Forest Hills, run by Yogi Rene, Himalayan disciple, with holistic services to reclaim health and well being.', 'username': 'GTOLyoga', 'location': 'Queens, NY'}",GTOLyoga,Queens,New York,Queens County,United States,"Queens County,New York",2015,1,1
